"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Eric Decker",6300,"NYJ@NYG 01:00PM ET",16.800,"NYJ"
"WR","Brandin Cooks",6300,"Car@NO 04:25PM ET",15.309,"NO"
"QB","Derek Carr",6200,"KC@Oak 04:05PM ET",20.600,"Oak"
"QB","Blake Bortles",6000,"Jax@Ten 01:00PM ET",20.689,"Jax"
"QB","Peyton Manning",5900,"Den@SD 04:05PM ET",12.422,"Den"
"RB","Chris Ivory",5900,"NYJ@NYG 01:00PM ET",16.660,"NYJ"
"RB","Doug Martin",5900,"Atl@TB 01:00PM ET",16.245,"TB"
"RB","DeMarco Murray",5800,"Phi@NE 04:25PM ET",15.500,"Phi"
"RB","Lamar Miller",5800,"Bal@Mia 01:00PM ET",16.073,"Mia"
"TE","Tyler Eifert",5800,"Cin@Cle 01:00PM ET",15.745,"Cin"
"WR","Jordan Matthews",5800,"Phi@NE 04:25PM ET",13.045,"Phi"
"TE","Delanie Walker",5700,"Jax@Ten 01:00PM ET",15.280,"Ten"
"RB","LeSean McCoy",5700,"Hou@Buf 01:00PM ET",17.322,"Buf"
"WR","T.Y. Hilton",5700,"Ind@Pit 08:30PM ET",15.082,"Ind"
"WR","Allen Hurns",5700,"Jax@Ten 01:00PM ET",15.800,"Jax"
"RB","DeAngelo Williams",5600,"Ind@Pit 08:30PM ET",12.982,"Pit"
"QB","Tony Romo",5600,"Dal@Was 08:30PM ET",12.915,"Dal"
"QB","Russell Wilson",5600,"Sea@Min 01:00PM ET",19.529,"Sea"
"WR","Martavis Bryant",5600,"Ind@Pit 08:30PM ET",20.350,"Pit"
"WR","Sammy Watkins",5600,"Hou@Buf 01:00PM ET",14.950,"Buf"
"QB","Marcus Mariota",5500,"Jax@Ten 01:00PM ET",19.051,"Ten"
"RB","Javorius Allen",5400,"Bal@Mia 01:00PM ET",6.082,"Bal"
"RB","Thomas Rawls",5400,"Sea@Min 01:00PM ET",10.264,"Sea"
"QB","Matt Hasselbeck",5300,"Ind@Pit 08:30PM ET",17.555,"Ind"
"TE","Gary Barnidge",5300,"Cin@Cle 01:00PM ET",16.527,"Cle"
"RB","Darren McFadden",5300,"Dal@Was 08:30PM ET",13.009,"Dal"
"RB","Jonathan Stewart",5300,"Car@NO 04:25PM ET",12.327,"Car"
"QB","Ryan Tannehill",5300,"Bal@Mia 01:00PM ET",18.840,"Mia"
"TE","Jordan Reed",5300,"Dal@Was 08:30PM ET",15.900,"Was"
"RB","Jeremy Langford",5300,"SF@Chi 01:00PM ET",10.545,"Chi"
"QB","Jameis Winston",5300,"Atl@TB 01:00PM ET",18.136,"TB"
"QB","Ryan Fitzpatrick",5200,"NYJ@NYG 01:00PM ET",17.976,"NYJ"
"WR","Jeremy Maclin",5200,"KC@Oak 04:05PM ET",16.100,"KC"
"QB","Tyrod Taylor",5200,"Hou@Buf 01:00PM ET",19.089,"Buf"
"QB","Kirk Cousins",5200,"Dal@Was 08:30PM ET",17.880,"Was"
"WR","Travis Benjamin",5200,"Cin@Cle 01:00PM ET",16.355,"Cle"
"QB","Brock Osweiler",5200,"Den@SD 04:05PM ET",10.810,"Den"
"RB","Charcandrick West",5200,"KC@Oak 04:05PM ET",9.720,"KC"
"QB","Josh McCown",5100,"Cin@Cle 01:00PM ET",18.895,"Cle"
"QB","Matt Cassel",5100,"Dal@Was 08:30PM ET",10.097,"Dal"
"QB","Jay Cutler",5100,"SF@Chi 01:00PM ET",17.670,"Chi"
"QB","Alex Smith",5100,"KC@Oak 04:05PM ET",17.595,"KC"
"QB","Mark Sanchez",5100,"Phi@NE 04:25PM ET",12.613,"Phi"
"WR","DeSean Jackson",5100,"Dal@Was 08:30PM ET",9.040,"Was"
"QB","Sam Bradford",5100,"Phi@NE 04:25PM ET",14.887,"Phi"
"RB","LeGarrette Blount",5100,"Phi@NE 04:25PM ET",11.490,"NE"
"QB","Mike Vick",5000,"Ind@Pit 08:30PM ET",6.348,"Pit"
"QB","Charlie Whitehurst",5000,"Ind@Pit 08:30PM ET",0.000,"Ind"
"QB","Tarvaris Jackson",5000,"Sea@Min 01:00PM ET",0,"Sea"
"QB","Derek Anderson",5000,"Car@NO 04:25PM ET",0.200,"Car"
"QB","Kellen Clemens",5000,"Den@SD 04:05PM ET",6.520,"SD"
"QB","Shaun Hill",5000,"Sea@Min 01:00PM ET",0.250,"Min"
"QB","Matt Moore",5000,"Bal@Mia 01:00PM ET",0.360,"Mia"
"QB","Drew Stanton",5000,"Ari@StL 01:00PM ET",-0.067,"Ari"
"QB","Matt Flynn",5000,"Car@NO 04:25PM ET",0,"NO"
"QB","Matt Schaub",5000,"Bal@Mia 01:00PM ET",16.280,"Bal"
"QB","Brian Hoyer",5000,"Hou@Buf 01:00PM ET",17.045,"Hou"
"QB","Chad Henne",5000,"Jax@Ten 01:00PM ET",0,"Jax"
"QB","Josh Johnson",5000,"Hou@Buf 01:00PM ET",0,"Buf"
"QB","Joe Webb",5000,"Car@NO 04:25PM ET",-0.009,"Car"
"QB","Chase Daniel",5000,"KC@Oak 04:05PM ET",0.160,"KC"
"QB","Colt McCoy",5000,"Dal@Was 08:30PM ET",0.000,"Was"
"QB","T.J. Yates",5000,"Hou@Buf 01:00PM ET",11.110,"Hou"
"QB","Christian Ponder",5000,"Den@SD 04:05PM ET",0,"Den"
"QB","Thaddeus Lewis",5000,"Phi@NE 04:25PM ET",0,"Phi"
"QB","Case Keenum",5000,"Ari@StL 01:00PM ET",3.720,"StL"
"QB","Jimmy Clausen",5000,"Bal@Mia 01:00PM ET",2.387,"Bal"
"QB","Brandon Weeden",5000,"Hou@Buf 01:00PM ET",9.630,"Hou"
"QB","Austin Davis",5000,"Cin@Cle 01:00PM ET",7.780,"Cle"
"QB","Nick Foles",5000,"Ari@StL 01:00PM ET",10.344,"StL"
"QB","Landry Jones",5000,"Ind@Pit 08:30PM ET",5.444,"Pit"
"QB","Robert Griffin III",5000,"Dal@Was 08:30PM ET",0,"Was"
"QB","EJ Manuel",5000,"Hou@Buf 01:00PM ET",10.560,"Buf"
"QB","Blaine Gabbert",5000,"SF@Chi 01:00PM ET",17.727,"SF"
"QB","Sean Renfree",5000,"Atl@TB 01:00PM ET",-0.400,"Atl"
"QB","Mike Glennon",5000,"Atl@TB 01:00PM ET",0,"TB"
"QB","Ryan Nassib",5000,"NYJ@NYG 01:00PM ET",0,"NYG"
"QB","Ryan Griffin",5000,"Atl@TB 01:00PM ET",0,"TB"
"QB","Matt McGloin",5000,"KC@Oak 04:05PM ET",5.840,"Oak"
"QB","Matt Barkley",5000,"Ari@StL 01:00PM ET",0,"Ari"
"QB","Zach Mettenberger",5000,"Jax@Ten 01:00PM ET",4.185,"Ten"
"QB","Aaron Murray",5000,"KC@Oak 04:05PM ET",0,"KC"
"QB","Bryce Petty",5000,"NYJ@NYG 01:00PM ET",0,"NYJ"
"QB","AJ McCarron",5000,"Cin@Cle 01:00PM ET",-0.040,"Cin"
"QB","David Fales",5000,"SF@Chi 01:00PM ET",0,"Chi"
"QB","Geno Smith",5000,"NYJ@NYG 01:00PM ET",21.000,"NYJ"
"QB","Garrett Grayson",5000,"Car@NO 04:25PM ET",0.000,"NO"
"QB","Trevor Siemian",5000,"Den@SD 04:05PM ET",0,"Den"
"QB","Dylan Thompson",5000,"SF@Chi 01:00PM ET",0,"SF"
"QB","Jimmy Garoppolo",5000,"Phi@NE 04:25PM ET",-0.125,"NE"
"QB","Sean Mannion",5000,"Ari@StL 01:00PM ET",1.240,"StL"
"QB","Teddy Bridgewater",5000,"Sea@Min 01:00PM ET",13.345,"Min"
"QB","Johnny Manziel",5000,"Cin@Cle 01:00PM ET",9.189,"Cle"
"QB","Taylor Heinicke",5000,"Sea@Min 01:00PM ET",0,"Min"
"TE","Antonio Gates",4900,"Den@SD 04:05PM ET",15.683,"SD"
"RB","Spencer Ware",4900,"KC@Oak 04:05PM ET",9.167,"KC"
"WR","Brandon LaFell",4800,"Phi@NE 04:25PM ET",9.700,"NE"
"RB","Danny Woodhead",4800,"Den@SD 04:05PM ET",14.855,"SD"
"WR","Kamar Aiken",4800,"Bal@Mia 01:00PM ET",10.873,"Bal"
"RB","Latavius Murray",4800,"KC@Oak 04:05PM ET",13.464,"Oak"
"WR","John Brown",4800,"Ari@StL 01:00PM ET",14.360,"Ari"
"RB","Jeremy Hill",4800,"Cin@Cle 01:00PM ET",10.127,"Cin"
"RB","T.J. Yeldon",4800,"Jax@Ten 01:00PM ET",13.100,"Jax"
"RB","Tevin Coleman",4800,"Atl@TB 01:00PM ET",4.678,"Atl"
"TE","Jason Witten",4700,"Dal@Was 08:30PM ET",10.618,"Dal"
"WR","Vincent Jackson",4700,"Atl@TB 01:00PM ET",12.138,"TB"
"WR","Danny Amendola",4700,"Phi@NE 04:25PM ET",12.010,"NE"
"WR","Stevie Johnson",4700,"Den@SD 04:05PM ET",12.522,"SD"
"TE","Travis Kelce",4700,"KC@Oak 04:05PM ET",13.718,"KC"
"WR","Stefon Diggs",4700,"Sea@Min 01:00PM ET",15.038,"Min"
"RB","Chris Johnson",4600,"Ari@StL 01:00PM ET",11.018,"Ari"
"RB","Alfred Blue",4600,"Hou@Buf 01:00PM ET",7.927,"Hou"
"WR","Donte Moncrief",4600,"Ind@Pit 08:30PM ET",13.309,"Ind"
"TE","Jimmy Graham",4500,"Sea@Min 01:00PM ET",11.227,"Sea"
"RB","Ronnie Hillman",4500,"Den@SD 04:05PM ET",10.636,"Den"
"RB","Giovani Bernard",4500,"Cin@Cle 01:00PM ET",13.618,"Cin"
"WR","Willie Snead",4500,"Car@NO 04:25PM ET",12.055,"NO"
"TE","Benjamin Watson",4400,"Car@NO 04:25PM ET",12.127,"NO"
"RB","Frank Gore",4300,"Ind@Pit 08:30PM ET",12.100,"Ind"
"WR","Kendall Wright",4300,"Jax@Ten 01:00PM ET",11.113,"Ten"
"WR","Tavon Austin",4300,"Ari@StL 01:00PM ET",13.427,"StL"
"WR","Pierre Garcon",4200,"Dal@Was 08:30PM ET",10.709,"Was"
"RB","Shane Vereen",4200,"NYJ@NYG 01:00PM ET",10.227,"NYG"
"WR","Anquan Boldin",4100,"SF@Chi 01:00PM ET",13.089,"SF"
"WR","Terrance Williams",4100,"Dal@Was 08:30PM ET",9.100,"Dal"
"RB","Shaun Draughn",4000,"SF@Chi 01:00PM ET",5.750,"SF"
"TE","Julius Thomas",4000,"Jax@Ten 01:00PM ET",11.186,"Jax"
"WR","Rishard Matthews",4000,"Bal@Mia 01:00PM ET",12.691,"Mia"
"WR","Marquess Wilson",4000,"SF@Chi 01:00PM ET",7.582,"Chi"
"DST","Cardinals ",3900,"Ari@StL 01:00PM ET",9.273,"Ari"
"WR","Rueben Randle",3900,"NYJ@NYG 01:00PM ET",10.736,"NYG"
"WR","Nate Washington",3800,"Hou@Buf 01:00PM ET",11.878,"Hou"
"WR","Doug Baldwin",3800,"Sea@Min 01:00PM ET",14.582,"Sea"
"WR","Michael Floyd",3800,"Ari@StL 01:00PM ET",10.860,"Ari"
"WR","Marvin Jones",3800,"Cin@Cle 01:00PM ET",10.664,"Cin"
"RB","Carlos Hyde",3800,"SF@Chi 01:00PM ET",12.043,"SF"
"RB","Terrance West",3800,"Bal@Mia 01:00PM ET",2.267,"Bal"
"RB","Duke Johnson Jr.",3800,"Cin@Cle 01:00PM ET",10.782,"Cle"
"RB","Matt Jones",3800,"Dal@Was 08:30PM ET",10.280,"Was"
"TE","Jacob Tamme",3700,"Atl@TB 01:00PM ET",10.450,"Atl"
"RB","Alfred Morris",3700,"Dal@Was 08:30PM ET",6.064,"Was"
"TE","Kyle Rudolph",3700,"Sea@Min 01:00PM ET",8.827,"Min"
"WR","Devin Funchess",3700,"Car@NO 04:25PM ET",5.318,"Car"
"DST","Seahawks ",3600,"Sea@Min 01:00PM ET",10.455,"Sea"
"WR","Ted Ginn Jr.",3600,"Car@NO 04:25PM ET",9.455,"Car"
"WR","Malcom Floyd",3600,"Den@SD 04:05PM ET",8.210,"SD"
"RB","Ahmad Bradshaw",3600,"Ind@Pit 08:30PM ET",7.150,"Ind"
"RB","Rashad Jennings",3600,"NYJ@NYG 01:00PM ET",8.409,"NYG"
"TE","Martellus Bennett",3600,"SF@Chi 01:00PM ET",11.050,"Chi"
"WR","Kenny Britt",3600,"Ari@StL 01:00PM ET",6.673,"StL"
"WR","Leonard Hankerson",3600,"Atl@TB 01:00PM ET",9.963,"Atl"
"WR","Cole Beasley",3600,"Dal@Was 08:30PM ET",8.836,"Dal"
"WR","Markus Wheaton",3600,"Ind@Pit 08:30PM ET",8.127,"Pit"
"RB","Kyle Juszczyk",3600,"Bal@Mia 01:00PM ET",5.700,"Bal"
"TE","Crockett Gillmore",3600,"Bal@Mia 01:00PM ET",11.056,"Bal"
"WR","Cecil Shorts III",3600,"Hou@Buf 01:00PM ET",11.605,"Hou"
"RB","Antonio Andrews",3600,"Jax@Ten 01:00PM ET",8.644,"Ten"
"RB","Karlos Williams",3600,"Hou@Buf 01:00PM ET",12.350,"Buf"
"WR","Seth Roberts",3600,"KC@Oak 04:05PM ET",7.564,"Oak"
"DST","Panthers ",3500,"Car@NO 04:25PM ET",11.273,"Car"
"WR","Harry Douglas",3500,"Jax@Ten 01:00PM ET",6.211,"Ten"
"TE","Charles Clay",3500,"Hou@Buf 01:00PM ET",9.664,"Buf"
"RB","Robert Turbin",3500,"Dal@Was 08:30PM ET",3.160,"Dal"
"RB","Andre Ellington",3500,"Ari@StL 01:00PM ET",8.538,"Ari"
"RB","Knile Davis",3500,"KC@Oak 04:05PM ET",1.733,"KC"
"RB","Charles Sims",3500,"Atl@TB 01:00PM ET",10.009,"TB"
"RB","Terron Ward",3500,"Atl@TB 01:00PM ET",2.764,"Atl"
"WR","Jamison Crowder",3500,"Dal@Was 08:30PM ET",8.645,"Was"
"RB","C.J. Anderson",3500,"Den@SD 04:05PM ET",10.073,"Den"
"DST","Bengals ",3400,"Cin@Cle 01:00PM ET",8.455,"Cin"
"DST","Broncos ",3400,"Den@SD 04:05PM ET",12.000,"Den"
"DST","Patriots ",3400,"Phi@NE 04:25PM ET",7.909,"NE"
"RB","Darren Sproles",3400,"Phi@NE 04:25PM ET",8.782,"Phi"
"WR","Brian Hartline",3400,"Cin@Cle 01:00PM ET",7.530,"Cle"
"WR","Jermaine Kearse",3400,"Sea@Min 01:00PM ET",8.173,"Sea"
"WR","Chris Givens",3400,"Bal@Mia 01:00PM ET",4.430,"Bal"
"RB","David Johnson",3400,"Ari@StL 01:00PM ET",9.455,"Ari"
"WR","Devin Smith",3400,"NYJ@NYG 01:00PM ET",3.188,"NYJ"
"RB","Melvin Gordon",3400,"Den@SD 04:05PM ET",8.182,"SD"
"TE","Heath Miller",3300,"Ind@Pit 08:30PM ET",8.091,"Pit"
"WR","Andre Johnson",3300,"Ind@Pit 08:30PM ET",6.936,"Ind"
"WR","Andrew Hawkins",3300,"Cin@Cle 01:00PM ET",6.950,"Cle"
"RB","Marcel Reece",3300,"KC@Oak 04:05PM ET",5.818,"Oak"
"WR","Mike Wallace",3300,"Sea@Min 01:00PM ET",6.036,"Min"
"WR","Robert Woods",3300,"Hou@Buf 01:00PM ET",7.755,"Buf"
"RB","James White",3300,"Phi@NE 04:25PM ET",4.111,"NE"
"RB","David Cobb",3300,"Jax@Ten 01:00PM ET",0.250,"Ten"
"WR","DeVante Parker",3300,"Bal@Mia 01:00PM ET",2.690,"Mia"
"WR","Dorial Green-Beckham",3300,"Jax@Ten 01:00PM ET",4.936,"Ten"
"WR","Marques Colston",3200,"Car@NO 04:25PM ET",8.810,"NO"
"WR","Roddy White",3200,"Atl@TB 01:00PM ET",5.855,"Atl"
"WR","Jerricho Cotchery",3200,"Car@NO 04:25PM ET",6.956,"Car"
"WR","Dwayne Harris",3200,"NYJ@NYG 01:00PM ET",8.309,"NYG"
"WR","Dontrelle Inman",3200,"Den@SD 04:05PM ET",5.960,"SD"
"WR","Torrey Smith",3200,"SF@Chi 01:00PM ET",7.573,"SF"
"RB","Ryan Mathews",3200,"Phi@NE 04:25PM ET",11.733,"Phi"
"RB","Chris Polk",3200,"Hou@Buf 01:00PM ET",4.650,"Hou"
"WR","Marlon Brown",3200,"Bal@Mia 01:00PM ET",2.520,"Bal"
"WR","Kenny Stills",3200,"Bal@Mia 01:00PM ET",6.027,"Mia"
"WR","Josh Huff",3200,"Phi@NE 04:25PM ET",6.040,"Phi"
"RB","Isaiah Crowell",3200,"Cin@Cle 01:00PM ET",6.900,"Cle"
"WR","Nelson Agholor",3200,"Phi@NE 04:25PM ET",3.913,"Phi"
"TE","Zach Miller",3100,"SF@Chi 01:00PM ET",5.836,"Chi"
"DST","Falcons ",3000,"Atl@TB 01:00PM ET",6.636,"Atl"
"DST","Chiefs ",3000,"KC@Oak 04:05PM ET",9.273,"KC"
"WR","Greg Jennings",3000,"Bal@Mia 01:00PM ET",2.836,"Mia"
"WR","Jason Avant",3000,"KC@Oak 04:05PM ET",1.836,"KC"
"TE","Vernon Davis",3000,"Den@SD 04:05PM ET",5.710,"Den"
"WR","Miles Austin",3000,"Phi@NE 04:25PM ET",3.764,"Phi"
"WR","Andre Caldwell",3000,"Den@SD 04:05PM ET",2.655,"Den"
"WR","Dwayne Bowe",3000,"Cin@Cle 01:00PM ET",1.220,"Cle"
"RB","Tyler Clutts",3000,"Dal@Was 08:30PM ET",0.127,"Dal"
"TE","Brent Celek",3000,"Phi@NE 04:25PM ET",6.400,"Phi"
"WR","Eric Weems",3000,"Atl@TB 01:00PM ET",0.191,"Atl"
"WR","Matthew Slater",3000,"Phi@NE 04:25PM ET",0.000,"NE"
"WR","Eddie Royal",3000,"SF@Chi 01:00PM ET",8.167,"Chi"
"WR","Wes Welker",3000,"Ari@StL 01:00PM ET",4.233,"StL"
"RB","Jerome Felton",3000,"Hou@Buf 01:00PM ET",0.218,"Buf"
"RB","Tim Hightower",3000,"Car@NO 04:25PM ET",1.533,"NO"
"WR","Marcus Thigpen",3000,"Hou@Buf 01:00PM ET",-0.167,"Buf"
"RB","Cedric Peerman",3000,"Cin@Cle 01:00PM ET",0.000,"Cin"
"WR","Jerome Simpson",3000,"SF@Chi 01:00PM ET",2.133,"SF"
"RB","Mike Tolbert",3000,"Car@NO 04:25PM ET",4.691,"Car"
"WR","Darrius Heyward-Bey",3000,"Ind@Pit 08:30PM ET",4.536,"Pit"
"WR","Seyi Ajirotutu",3000,"Phi@NE 04:25PM ET",0.140,"Phi"
"WR","Marlon Moore",3000,"Cin@Cle 01:00PM ET",1.050,"Cle"
"WR","Brandon Tate",3000,"Cin@Cle 01:00PM ET",1.264,"Cin"
"RB","Darrel Young",3000,"Dal@Was 08:30PM ET",0.427,"Was"
"RB","Antone Smith",3000,"SF@Chi 01:00PM ET",0.220,"Chi"
"RB","Donald Brown",3000,"Den@SD 04:05PM ET",0.300,"SD"
"RB","Jorvorskie Lane",3000,"Atl@TB 01:00PM ET",0.300,"TB"
"WR","Jordan Norwood",3000,"Den@SD 04:05PM ET",2.971,"Den"
"WR","Hakeem Nicks",3000,"NYJ@NYG 01:00PM ET",1.400,"NYG"
"RB","Bruce Miller",3000,"SF@Chi 01:00PM ET",1.664,"SF"
"WR","Marc Mariani",3000,"SF@Chi 01:00PM ET",1.336,"Chi"
"WR","Bryan Walters",3000,"Jax@Ten 01:00PM ET",7.100,"Jax"
"WR","Andre Roberts",3000,"Dal@Was 08:30PM ET",3.389,"Was"
"WR","Jacoby Jones",3000,"Ind@Pit 08:30PM ET",0.000,"Pit"
"WR","Riley Cooper",3000,"Phi@NE 04:25PM ET",4.845,"Phi"
"RB","Fred Jackson",3000,"Sea@Min 01:00PM ET",4.536,"Sea"
"RB","Boobie Dixon",3000,"Hou@Buf 01:00PM ET",1.609,"Buf"
"WR","Jeremy Ross",3000,"KC@Oak 04:05PM ET",2.500,"Oak"
"RB","Toby Gerhart",3000,"Jax@Ten 01:00PM ET",1.386,"Jax"
"RB","Chase Reynolds",3000,"Ari@StL 01:00PM ET",0.000,"StL"
"RB","C.J. Spiller",3000,"Car@NO 04:25PM ET",7.240,"NO"
"RB","Dexter McCluster",3000,"Jax@Ten 01:00PM ET",8.270,"Ten"
"RB","Fozzy Whittaker",3000,"Car@NO 04:25PM ET",1.355,"Car"
"WR","Marcus Easley",3000,"Hou@Buf 01:00PM ET",1.422,"Buf"
"RB","Stevan Ridley",3000,"NYJ@NYG 01:00PM ET",0.125,"NYJ"
"RB","Matt Asiata",3000,"Sea@Min 01:00PM ET",2.973,"Min"
"RB","Taiwan Jones",3000,"KC@Oak 04:05PM ET",3.538,"Oak"
"WR","Charles Johnson",3000,"Sea@Min 01:00PM ET",2.411,"Min"
"WR","Brian Quick",3000,"Ari@StL 01:00PM ET",1.488,"StL"
"WR","Deonte Thompson",3000,"SF@Chi 01:00PM ET",0.000,"Chi"
"RB","Daniel Herron",3000,"Ind@Pit 08:30PM ET",1.740,"Ind"
"TE","Coby Fleener",3000,"Ind@Pit 08:30PM ET",8.018,"Ind"
"RB","Joe Banyard",3000,"Jax@Ten 01:00PM ET",0,"Jax"
"WR","Jeremy Kerley",3000,"NYJ@NYG 01:00PM ET",3.927,"NYJ"
"RB","Travaris Cadet",3000,"SF@Chi 01:00PM ET",0.600,"SF"
"RB","Anthony Sherman",3000,"KC@Oak 04:05PM ET",0.300,"KC"
"RB","Will Tukuafu",3000,"Sea@Min 01:00PM ET",0.689,"Sea"
"RB","Bilal Powell",3000,"NYJ@NYG 01:00PM ET",8.029,"NYJ"
"RB","Will Johnson",3000,"Ind@Pit 08:30PM ET",0.936,"Pit"
"RB","Bobby Rainey",3000,"Atl@TB 01:00PM ET",0.582,"TB"
"RB","Roy Helu Jr.",3000,"KC@Oak 04:05PM ET",2.729,"Oak"
"RB","Patrick DiMarco",3000,"Atl@TB 01:00PM ET",2.455,"Atl"
"RB","Kenjon Barner",3000,"Phi@NE 04:25PM ET",1.300,"Phi"
"WR","Brice Butler",3000,"Dal@Was 08:30PM ET",3.450,"Dal"
"RB","Zach Line",3000,"Sea@Min 01:00PM ET",2.100,"Min"
"WR","Griff Whalen",3000,"Ind@Pit 08:30PM ET",3.518,"Ind"
"WR","Brenton Bersin",3000,"Car@NO 04:25PM ET",2.050,"Car"
"RB","Derrick Coleman",3000,"Sea@Min 01:00PM ET",0.144,"Sea"
"RB","Jonathan Grimes",3000,"Hou@Buf 01:00PM ET",5.000,"Hou"
"WR","Frankie Hammond Jr.",3000,"KC@Oak 04:05PM ET",0.000,"KC"
"WR","Jaron Brown",3000,"Ari@StL 01:00PM ET",2.527,"Ari"
"WR","T.J. Graham",3000,"Car@NO 04:25PM ET",1.800,"NO"
"RB","Glenn Winston",3000,"Cin@Cle 01:00PM ET",0.000,"Cle"
"WR","Keshawn Martin",3000,"Phi@NE 04:25PM ET",5.825,"NE"
"WR","Myles White",3000,"NYJ@NYG 01:00PM ET",0.986,"NYG"
"WR","B.J. Daniels",3000,"Sea@Min 01:00PM ET",0.440,"Sea"
"RB","Jordan Todman",3000,"Ind@Pit 08:30PM ET",0.200,"Pit"
"WR","Jarius Wright",3000,"Sea@Min 01:00PM ET",4.327,"Min"
"RB","Brandon Bolden",3000,"Phi@NE 04:25PM ET",3.720,"NE"
"TE","Ladarius Green",3000,"Den@SD 04:05PM ET",10.133,"SD"
"WR","Russell Shepard",3000,"Atl@TB 01:00PM ET",1.125,"TB"
"WR","Mohamed Sanu",3000,"Cin@Cle 01:00PM ET",6.164,"Cin"
"TE","Vance McDonald",3000,"SF@Chi 01:00PM ET",5.100,"SF"
"RB","Tommy Bohanon",3000,"NYJ@NYG 01:00PM ET",0.782,"NYJ"
"WR","Ryan Grant",3000,"Dal@Was 08:30PM ET",4.118,"Was"
"RB","Rex Burkhead",3000,"Cin@Cle 01:00PM ET",1.264,"Cin"
"RB","Benny Cunningham",3000,"Ari@StL 01:00PM ET",4.218,"StL"
"RB","Kendall Gaskins",3000,"SF@Chi 01:00PM ET",1.575,"SF"
"RB","Nikita Whitlock",3000,"NYJ@NYG 01:00PM ET",0.000,"NYG"
"RB","Stepfan Taylor",3000,"Ari@StL 01:00PM ET",0.245,"Ari"
"RB","Brandon Wegher",3000,"Car@NO 04:25PM ET",0,"Car"
"WR","Kevin Norwood",3000,"Car@NO 04:25PM ET",0.000,"Car"
"RB","Chris Thompson",3000,"Dal@Was 08:30PM ET",7.610,"Was"
"RB","Denard Robinson",3000,"Jax@Ten 01:00PM ET",2.675,"Jax"
"RB","Fitzgerald Toussaint",3000,"Ind@Pit 08:30PM ET",0,"Pit"
"WR","Bennie Fowler",3000,"Den@SD 04:05PM ET",2.773,"Den"
"WR","Nick Williams",3000,"Atl@TB 01:00PM ET",3.267,"Atl"
